-10	0
-9.96875	0
-9.9375	1.18244e-09
-9.90625	7.788727e-09
-9.875	4.648394e-08
-9.84375	7.852884e-08
-9.8125	2.252093e-08
-9.78125	-9.649615e-08
-9.75	-3.480311e-07
-9.71875	-6.587271e-07
-9.6875	-1.027704e-06
-9.65625	-8.52305e-07
-9.625	-4.431915e-07
-9.59375	3.094204e-07
-9.5625	2.881464e-08
-9.53125	8.304254e-07
-9.5	1.777209e-06
-9.46875	1.226073e-06
-9.4375	1.020372e-06
-9.40625	1.45042e-06
-9.375	1.581863e-06
-9.34375	9.610994e-07
-9.3125	5.524232e-07
-9.28125	-1.0461e-07
-9.25	-6.566582e-07
-9.21875	-1.322535e-07
-9.1875	-1.285849e-06
-9.15625	7.61029e-07
-9.125	-1.505974e-07
-9.09375	1.704493e-06
-9.0625	3.723676e-06
-9.03125	1.330698e-06
-9	2.725406e-06
-8.96875	3.992474e-07
-8.9375	-3.322867e-07
-8.90625	-1.865321e-06
-8.875	-2.848098e-06
-8.84375	-2.133926e-06
-8.8125	-3.277826e-06
-8.78125	-2.085052e-06
-8.75	-5.727761e-07
-8.71875	3.677284e-07
-8.6875	-1.660959e-07
-8.65625	-5.050734e-07
-8.625	-5.597983e-06
-8.59375	-3.577554e-06
-8.5625	-9.142449e-07
-8.53125	2.157728e-07
-8.5	2.896681e-06
-8.46875	8.672777e-06
-8.4375	9.161099e-06
-8.40625	6.393268e-06
-8.375	-2.110645e-06
-8.34375	9.226613e-06
-8.3125	1.813969e-05
-8.28125	8.370444e-06
-8.25	4.320853e-06
-8.21875	-1.029515e-05
-8.1875	-1.768016e-06
-8.15625	-2.227977e-05
-8.125	-2.860886e-05
-8.09375	-7.150422e-06
-8.0625	1.039912e-06
-8.03125	-7.307144e-07
-8	8.344569e-06
-7.96875	1.771213e-05
-7.9375	2.632265e-05
-7.90625	4.231236e-05
-7.875	3.984182e-05
-7.84375	1.149471e-05
-7.8125	-3.03287e-06
-7.78125	4.749933e-06
-7.75	3.578069e-06
-7.71875	-7.505013e-06
-7.6875	2.872282e-06
-7.65625	-2.534776e-06
-7.625	7.623693e-06
-7.59375	7.779957e-05
-7.5625	4.507012e-05
-7.53125	7.313363e-06
-7.5	-2.190196e-06
-7.46875	-1.22513e-06
-7.4375	-3.521062e-07
-7.40625	-1.869298e-05
-7.375	-2.558495e-05
-7.34375	-2.497644e-05
-7.3125	-3.141951e-05
-7.28125	-2.39407e-05
-7.25	-5.56515e-05
-7.21875	-0.0001082765
-7.1875	-5.208896e-05
-7.15625	-2.45426e-05
-7.125	2.34901e-05
-7.09375	1.498236e-05
-7.0625	7.156298e-06
-7.03125	-9.269735e-06
-7	2.942819e-07
-6.96875	1.214743e-05
-6.9375	-4.362184e-05
-6.90625	7.517883e-06
-6.875	3.029568e-06
-6.84375	6.032341e-05
-6.8125	0.0001765447
-6.78125	0.0001296191
-6.75	8.051123e-05
-6.71875	0.0001221068
-6.6875	4.309026e-05
-6.65625	-1.208081e-05
-6.625	-4.027996e-05
-6.59375	1.884154e-05
-6.5625	1.038505e-05
-6.53125	3.759397e-05
-6.5	9.247725e-05
-6.46875	5.794772e-05
-6.4375	0.0001385439
-6.40625	5.725508e-05
-6.375	2.564437e-05
-6.34375	-5.163263e-05
-6.3125	-3.966486e-05
-6.28125	-4.526736e-05
-6.25	-2.849733e-05
-6.21875	-4.161479e-05
-6.1875	-3.953162e-05
-6.15625	-2.892356e-05
-6.125	3.85528e-05
-6.09375	8.243708e-05
-6.0625	2.917848e-05
-6.03125	6.864589e-06
-6	3.001715e-05
-5.96875	9.167206e-05
-5.9375	5.221057e-05
-5.90625	-6.306286e-05
-5.875	-0.0001236213
-5.84375	-0.0001345936
-5.8125	-0.0002392735
-5.78125	-0.0002610991
-5.75	-0.0002261946
-5.71875	-0.0001015322
-5.6875	-5.444755e-05
-5.65625	-8.106749e-05
-5.625	-5.342527e-05
-5.59375	-0.0001007055
-5.5625	-0.0001152969
-5.53125	-0.0001296651
-5.5	-2.823721e-05
-5.46875	-5.043815e-05
-5.4375	-0.0001442999
-5.40625	-0.0002502869
-5.375	-0.0001596998
-5.34375	2.432013e-05
-5.3125	0.0001638717
-5.28125	0.0001504858
-5.25	5.218535e-05
-5.21875	1.676913e-05
-5.1875	-7.170268e-06
-5.15625	6.330781e-05
-5.125	4.477302e-05
-5.09375	-1.303249e-05
-5.0625	-4.02027e-05
-5.03125	-7.646468e-05
-5	9.837991e-06
-4.96875	4.203699e-05
-4.9375	0.0001061098
-4.90625	0.0001057589
-4.875	6.821159e-05
-4.84375	4.988985e-05
-4.8125	-4.471199e-05
-4.78125	-8.071934e-05
-4.75	-0.0002035726
-4.71875	-0.000227261
-4.6875	-0.0002446545
-4.65625	-0.0001935339
-4.625	-0.0001012434
-4.59375	2.060173e-05
-4.5625	0.0001945548
-4.53125	0.0005141219
-4.5	0.0006738732
-4.46875	0.0006013223
-4.4375	0.0002992108
-4.40625	6.107192e-05
-4.375	2.172282e-06
-4.34375	-3.463075e-05
-4.3125	-5.837976e-06
-4.28125	-1.928947e-05
-4.25	-0.0001606323
-4.21875	-0.0003900463
-4.1875	-0.0004466546
-4.15625	-0.0002982766
-4.125	-0.0001831082
-4.09375	-0.0001461601
